"dep_com","idp_refugie_last_month","idp_refugie_3_months","food_access_no","mean_existence_access_no","market_access","security_feeling_no","health_access_no","education_access_no","diff_info_access","diff_info_access_no","nutri_programme","enough_water_access_no","pdi_vivant_cond_adeq_no","abris_dommages","procuration_savon","tel_mobile","settlement_assessed_num","ki_num","localiteName_fr","localiteRefName","com_loc","admin3Name_fr","admin3Pcode","admin3RefName","admin2Name_fr","admin2Pcode","admin2RefName","admin1Name_fr","admin1Pcode","admin1RefName","admin0Name_fr","admin0Pcode","admin0RefName","POINT_X","POINT_Y","settlement_com_num","reg_dep","pay_reg","geometry","dep_percentage"
"Passore_Bokin",0,0,0.666666666666667,0,1,0,0,0,0,1,1,0.666666666666667,0.5,0,0.666666666666667,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Passore_Gomponson",0.333333333333333,0.333333333333333,0,0,1,0,0,0,0.666666666666667,0.333333333333333,1,1,1,0,0.666666666666667,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Passore_Kirsi",0,0,0.333333333333333,0,1,0.333333333333333,0,0,0.666666666666667,0.333333333333333,1,0.666666666666667,0.5,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Passore_La-Todin",0,0,0.25,0,1,0.25,0,0,0.25,0.75,1,0,1,0,0.25,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Passore_Pilimpikou",0,0,0.25,0,1,0,0,0,0.5,0.5,1,0.75,NA,0,0.25,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Passore_Samba",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Passore_Yako",0.153846153846154,0.230769230769231,0.461538461538462,0.0769230769230769,1,0.0769230769230769,0,0,0.0769230769230769,0.923076923076923,1,0.615384615384615,0.428571428571429,0.0769230769230769,0.538461538461538,0.923076923076923,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Barsalogho",0,0,0.777777777777778,0.555555555555556,0.888888888888889,0.333333333333333,0.222222222222222,0.555555555555556,0.111111111111111,0.888888888888889,0.777777777777778,0.555555555555556,0.666666666666667,0,0.333333333333333,0.888888888888889,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Boussouma",0,0.25,0,0,1,0,0,0,0,1,1,0.375,0.125,0,0,1,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Dablo",0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Kaya",0.166666666666667,0.166666666666667,0,0,1,0,0,0,0,1,1,0,0.333333333333333,0,0.166666666666667,1,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Korsimoro",0,0,0,0,1,0.25,0,0,0,1,1,0.25,0.25,0,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Mane",0,0,0,0,1,0,0,0,0,1,1,0.142857142857143,0.428571428571429,0,0,1,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Namissigma",0,0,1,1,1,0.5,0.5,1,0,1,1,1,0.5,0,0.5,0.5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Pensa",0,0.25,0.75,0.75,0.875,0.375,0.375,1,0.25,0.75,0.875,0.375,0.4,0,0.5,0.875,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Pibaore",0,0,0,0,1,0,0,0,0,1,1,0.25,0.75,0,0,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Pissila",0,0.285714285714286,0.142857142857143,0.142857142857143,1,0.285714285714286,0.142857142857143,0.285714285714286,0.142857142857143,0.857142857142857,1,0.714285714285714,0.428571428571429,0,0.571428571428571,1,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Sanmatenga_Ziga",0,0,0,0,1,0,0,0,0,1,1,0.4,0.2,0,0.2,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Say_Ouro Gueladjo",0,0,0,0.714285714285714,1,0,0,0,0,1,0.857142857142857,0.428571428571429,NA,0,0.428571428571429,0.857142857142857,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Say_Say",0,0,0.3,0.3,1,0,0,0.1,0.1,0.9,1,0.2,NA,0.2,0.3,1,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Say_Tamou",0,0,0.25,0.375,1,0,0.0625,0,0,1,0.875,0.4375,NA,0,0.0625,0.8125,16,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Seno_Bani",0,0.2,0.6,0.4,1,0.4,0,0.8,0.4,0.6,1,0.4,0.666666666666667,0,0,0.6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Seno_Dori",0.285714285714286,0.428571428571429,0.357142857142857,0.357142857142857,1,0.357142857142857,0,0.571428571428571,0.142857142857143,0.857142857142857,1,0.642857142857143,0.571428571428571,0,0.214285714285714,0.928571428571429,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Seno_Falagountou",0,0,0,0,1,0,0,0,0.5,0.5,1,0.5,0,0,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Seno_Gorgadji",0,0.375,0.875,1,1,1,0,1,0.125,0.875,1,0.625,1,0,0.625,0.875,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Seno_Sampelga",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Seno_Seytenga",1,1,0.5,0.5,1,0.5,0,0.5,0,1,1,1,1,0,0,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Arbinda",0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.428571428571429,0.857142857142857,0.142857142857143,0.857142857142857,0.571428571428571,0.571428571428571,0.666666666666667,0,0.714285714285714,0.857142857142857,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Baraboule",0,0,0.6,0.6,0.8,0.4,0.6,1,0.4,0.6,0.8,0.4,0.666666666666667,0,0.4,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Diguel",0,0,0,0,1,0,0,1,0,1,1,0.333333333333333,0,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Djibo",0,0,0.666666666666667,0.5,1,0.666666666666667,0,0.666666666666667,0.666666666666667,0.333333333333333,1,0.5,0.5,0,0.5,0.666666666666667,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Kelbo",0,0.333333333333333,0.666666666666667,0.666666666666667,1,0.666666666666667,0.333333333333333,1,0,1,1,0.333333333333333,0,0,0.666666666666667,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Koutougou",0,0,1,1,1,0,0,1,0,1,1,0.5,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Nassoumbou",0,0,0.75,0,1,0,0,1,0,1,0.75,0,0,0,0,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Pobe-Mangao",0,0,1,0.5,1,0.5,0.5,1,1,0,0,1,0,0,0.5,0.5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Soum_Tongomayel",0,0,0.833333333333333,1,0.666666666666667,0.5,0.333333333333333,1,0.5,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0,0.5,0.5,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tapoa_Botou",0,0,0.0833333333333333,0.333333333333333,1,0.666666666666667,0.0833333333333333,1,0.0833333333333333,0.916666666666667,0.916666666666667,0.25,1,0,1,0.583333333333333,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tapoa_Diapaga",0.25,0.375,0,0,1,0.375,0,0.25,0.125,0.875,1,0.875,0,0,0.25,1,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tapoa_Kantchari",0,0.125,0.125,0.25,0.9375,0.5625,0.125,0.6875,0,1,0.8125,0.9375,1,0,0.6875,0.3125,16,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tapoa_Logobou",0,0.333333333333333,0.666666666666667,0.333333333333333,1,1,0,1,0.166666666666667,0.833333333333333,0.833333333333333,1,1,0.166666666666667,0.5,0.666666666666667,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tapoa_Namounou",0,0,0,0,1,0,0,0,0,1,1,0,NA,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tapoa_Partiaga",0,0,0,0,1,0.4,0,0.2,0.4,0.6,1,0.2,0,0,1,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tapoa_Tambaga",0.125,0.25,0,0.25,1,0.125,0,0.375,0.125,0.875,1,0.375,0,0,1,1,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tapoa_Tansarga",0.25,0.25,0,0,1,0.5,0,1,0,1,1,0.5,0,0,0.75,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tassara_Tassara",0.173913043478261,0.173913043478261,0.608695652173913,0.478260869565217,0.391304347826087,0.652173913043478,0.434782608695652,0.260869565217391,0.478260869565217,0.521739130434783,0.565217391304348,0.434782608695652,0.166666666666667,0,0.565217391304348,0.434782608695652,23,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Diafarabe",0,0.333333333333333,0,0,1,1,0,1,0,1,0.666666666666667,0,0.666666666666667,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Diaka",0,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0,1,0,1,1,0.666666666666667,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Diondori",0,0,0,0,1,1,0.333333333333333,1,0,1,1,0.666666666666667,1,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Kareri",0,0,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,1,0,1,0.666666666666667,0,1,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Ouro Ardo",0,0,0.333333333333333,0.333333333333333,0.666666666666667,1,0.666666666666667,1,0,1,0.333333333333333,0,NA,0,0.333333333333333,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Ouro Guire",0,0,0.75,0.5,0.5,1,0.5,1,0,1,0.25,0.75,1,0,0.25,0.75,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Sougoulbe",0,0,0.5,0.5,1,1,0.5,1,0,1,1,0,1,0,0.5,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Tenenkou Commune",0,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0,1,0,1,1,0,0.333333333333333,0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Togoro Kotia",0,0.25,0.25,0.25,1,1,0,0.75,0,1,1,0.25,0.666666666666667,0,0,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tenenkou_Toguere-Coumbe",0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,1,1,0,0.333333333333333,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tera_Diagourou",0,0,0.444444444444444,0.333333333333333,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0.777777777777778,0.444444444444444,NA,0,0.444444444444444,0.666666666666667,9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tera_Gorouol",0,0,0.666666666666667,0.888888888888889,1,0.555555555555556,0,0.222222222222222,0.111111111111111,0.888888888888889,0.888888888888889,0.333333333333333,NA,0,0.333333333333333,0.555555555555556,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tera_Kokorou",0,0,0.35,0.25,1,0.1,0,0.05,0.1,0.9,0.65,0.6,NA,0.1,0.25,0.9,20,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tera_Mehana",0,0,0.5,0.428571428571429,1,0.0714285714285714,0,0,0.5,0.5,1,0.357142857142857,NA,0,0.857142857142857,0.785714285714286,14,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tera_Tera",0,0.0833333333333333,0.75,0.583333333333333,1,0.416666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333,1,0.75,1,0.0833333333333333,0.583333333333333,0.75,12,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tidermene_tidermene",0.222222222222222,0.555555555555556,0.666666666666667,0.666666666666667,0.333333333333333,0.777777777777778,0.888888888888889,0.777777777777778,0.444444444444444,0.555555555555556,0.111111111111111,0.777777777777778,0.8,0,0.888888888888889,0,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tillaberi_Anzourou",0,0,0.666666666666667,0.333333333333333,1,0.666666666666667,0,0.444444444444444,0.222222222222222,0.777777777777778,0.777777777777778,0.666666666666667,NA,0,0.444444444444444,0.333333333333333,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tillaberi_Bibiyergou",0,0.25,0.25,0,1,0.5,0,0,0.25,0.75,1,0.75,1,0,0.25,0,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tillaberi_Dessa",0,0,0.25,0,1,0,0,0,0.25,0.75,1,0.25,0,0.25,1,0.75,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tillaberi_Kourteye",0,0,0.352941176470588,0.235294117647059,1,0,0,0,0.294117647058824,0.705882352941177,0.882352941176471,0.294117647058824,NA,0,0.411764705882353,0.588235294117647,17,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tillaberi_Sakoira",0,0,0.666666666666667,0.25,1,0.166666666666667,0,0.0833333333333333,0.5,0.5,0.916666666666667,0.583333333333333,0.5,0,0.833333333333333,0.75,12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tillaberi_Sinder",0,0,0.375,0.125,1,0.375,0,0,0.25,0.75,1,0,NA,0,0.5,0.875,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tillaberi_Tillaberi",0,0,0.416666666666667,0.125,1,0,0,0,0.375,0.625,0.916666666666667,0.291666666666667,0.666666666666667,0,0.416666666666667,0.833333333333333,24,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tillia_Tillia",0.0357142857142857,0.0714285714285714,0.857142857142857,0.857142857142857,0.892857142857143,0.392857142857143,0.142857142857143,0.25,0.321428571428571,0.678571428571429,0.714285714285714,0.75,0.333333333333333,0.0357142857142857,0.571428571428571,0.392857142857143,28,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tombouctou_Alafia",0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.666666666666667,0,1,0.666666666666667,0,0,0,0.666666666666667,0.666666666666667,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tombouctou_Ber",0,0,0.666666666666667,0.666666666666667,0,1,0.666666666666667,1,0.666666666666667,0.333333333333333,0,0.333333333333333,NA,0,1,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tombouctou_Bourem Inaly",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tombouctou_Lafia",0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,NA,0,0.666666666666667,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tombouctou_Salam",0,0,1,1,1,1,0,1,0,1,0,0,NA,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Tombouctou_Tombouctou",0,0.666666666666667,0,0,1,0.333333333333333,0,1,0,1,0.666666666666667,0,0,0,0,0.333333333333333,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Torodi_Makalondi",0,0.125,0.375,0.25,1,0.125,0,0.125,0,1,0.625,0.375,0.75,0,0.125,0.875,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Torodi_Torodi",0,0,0.5,0.416666666666667,1,0.333333333333333,0,0,0.0833333333333333,0.916666666666667,0.916666666666667,0.333333333333333,1,0,0.333333333333333,1,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yagha_Boundore",0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,0,0,1,0,1,1,0.666666666666667,0.666666666666667,0,0.666666666666667,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yagha_Mansila",0.5,0.5,0.5,0.5,1,0.5,0,1,0,1,1,0.5,0,0,0.5,0.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yagha_Sebba",0.4,0.6,0.8,1,1,0.8,0,0.8,0.6,0.4,1,1,0.8,0,0.4,0.6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yagha_Solhan",0,0.25,0.75,0.75,1,0.75,0,1,0.5,0.5,1,0.75,0.666666666666667,0,0.5,0.75,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yagha_Tankougounadie",0.333333333333333,0.666666666666667,0.666666666666667,1,1,1,0,1,0.333333333333333,0.666666666666667,1,1,1,0,1,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yagha_Titabe",0,0,0.666666666666667,0.833333333333333,0.833333333333333,0.5,0.166666666666667,1,0.5,0.5,1,0.833333333333333,0.6,0,0.5,0.833333333333333,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Barga",0.8,0.8,0.8,1,0.4,1,0.4,0.6,0.8,0.2,0.6,1,0.75,0,0.6,0.8,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Kain",0,0,1,1,0,1,0,1,0,1,1,0.5,1,0,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Kalsaka",0.1,0.2,0.1,0.1,1,0.2,0,0,0.2,0.8,1,0.2,0.5,0,0.2,0.9,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Kossouka",0.333333333333333,0.333333333333333,0.666666666666667,0,1,0.666666666666667,0,0,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Koumbri",0.2,0.4,0.8,1,0.4,1,0.6,1,0.8,0.2,0.4,0.4,1,0.2,1,0.8,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Namissiguima",0,0,0.142857142857143,0.285714285714286,1,0.428571428571429,0,0,0.428571428571429,0.571428571428571,1,0.142857142857143,0.4,0,0,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Ouahigouya",0.6,0.7,0.5,0.2,1,0.3,0,0,0.5,0.5,1,0.3,0.7,0,0.3,1,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Oula",0,0,0,0,1,0.222222222222222,0,0,0.222222222222222,0.777777777777778,1,0,0.428571428571429,0,0.222222222222222,1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Rambo",0,0,0,0,1,0.25,0,0,0.25,0.75,1,0,0.666666666666667,0,0.5,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Seguenega",0.2,0.4,0.6,0,1,0.2,0,0,0.2,0.8,1,0.2,0.6,0.2,0.6,0.8,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
"Yatenga_Tangaye",0,0,0.6,0.8,0.8,0.8,0.2,1,0.4,0.6,0.8,0.4,1,0.2,0.6,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(),NA
